t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.495760098622,5.86465022852,1.04555613543e-11,6.34012225342e-12,3.94265613825e-07,3.58935141798e-06,2.17653801928e-06,0.135349771484
0.496695495035,5.86428056164,1.04802896338e-11,6.35511717431e-12,3.9519808507e-07,3.5991546433e-06,2.18248257308e-06,0.135719438355
0.497630891447,5.8639100195,1.05051041652e-11,6.37016439724e-12,3.96133808759e-07,3.60898108005e-06,2.18844120201e-06,0.136089980499
0.49856628786,5.86353859903,1.05300053465e-11,6.3852641636e-12,3.97072799904e-07,3.61883080928e-06,2.1944139552e-06,0.136461400971
0.499501684272,5.86316629716,1.05549935781e-11,6.40041671619e-12,3.98015073603e-07,3.6287039124e-06,2.20040088203e-06,0.136833702843
0.500437080685,5.8627931108,1.05800692627e-11,6.41562229919e-12,3.98960645041e-07,3.63860047123e-06,2.20640203212e-06,0.1372068892
0.501372477097,5.86241903686,1.06052328053e-11,6.4308811582e-12,3.99909529489e-07,3.64852056795e-06,2.21241745528e-06,0.137580963139
0.50230787351,5.86204407223,1.06304846133e-11,6.44619354021e-12,4.0086174231e-07,3.65846428512e-06,2.21844720159e-06,0.137955927774
0.503243269922,5.86166821377,1.06558250963e-11,6.46155969367e-12,4.01817298951e-07,3.66843170569e-06,2.22449132135e-06,0.138331786234
0.504178666334,5.86129145834,1.06812546664e-11,6.47697986844e-12,4.02776214952e-07,3.67842291299e-06,2.23054986508e-06,0.138708541661
0.505114062747,5.86091380279,1.07067737381e-11,6.49245431585e-12,4.0373850594e-07,3.68843799073e-06,2.23662288356e-06,0.139086197211
0.506049459159,5.86053524394,1.07323827282e-11,6.50798328867e-12,4.04704187634e-07,3.69847702303e-06,2.24271042778e-06,0.139464756056
0.506984855572,5.86015577862,1.0758082056e-11,6.52356704114e-12,4.05673275845e-07,3.70854009439e-06,2.24881254898e-06,0.139844221383
0.507920251984,5.85977540361,1.07838721432e-11,6.53920582898e-12,4.06645786475e-07,3.71862728971e-06,2.25492929866e-06,0.140224596393
0.508855648397,5.8593941157,1.08097534139e-11,6.55489990939e-12,4.07621735518e-07,3.72873869427e-06,2.26106072852e-06,0.140605884302
0.509791044809,5.85901191166,1.08357262949e-11,6.57064954107e-12,4.08601139062e-07,3.73887439378e-06,2.26720689053e-06,0.140988088342
0.510726441222,5.85862878824,1.08617912151e-11,6.58645498424e-12,4.09584013288e-07,3.74903447431e-06,2.27336783689e-06,0.141371211758
0.511661837634,5.85824474219,1.08879486062e-11,6.60231650062e-12,4.10570374472e-07,3.75921902238e-06,2.27954362006e-06,0.141755257814
0.512597234047,5.85785977022,1.09141989024e-11,6.61823435347e-12,4.11560238984e-07,3.76942812488e-06,2.28573429273e-06,0.142140229785
0.513532630459,5.85747386904,1.09405425404e-11,6.63420880758e-12,4.12553623292e-07,3.77966186912e-06,2.29193990785e-06,0.142526130964
0.514468026872,5.85708703534,1.09669799593e-11,6.65024012931e-12,4.13550543958e-07,3.78992034283e-06,2.29816051861e-06,0.142912964659
0.515403423284,5.85669926581,1.0993511601e-11,6.66632858656e-12,4.14551017643e-07,3.80020363414e-06,2.30439617845e-06,0.143300734194
0.516338819697,5.85631055709,1.10201379098e-11,6.68247444881e-12,4.15555061104e-07,3.81051183161e-06,2.31064694108e-06,0.143689442907
0.517274216109,5.85592090585,1.10468593329e-11,6.69867798712e-12,4.16562691198e-07,3.8208450242e-06,2.31691286043e-06,0.144079094154
0.518209612522,5.85553030869,1.10736763198e-11,6.71493947416e-12,4.1757392488e-07,3.8312033013e-06,2.32319399073e-06,0.144469691305
0.519145008934,5.85513876225,1.11005893228e-11,6.73125918419e-12,4.18588779205e-07,3.84158675273e-06,2.32949038642e-06,0.144861237748
0.520080405347,5.85474626312,1.1127598797e-11,6.74763739309e-12,4.1960727133e-07,3.85199546872e-06,2.33580210223e-06,0.145253736884
0.521015801759,5.85435280787,1.11547051998e-11,6.76407437837e-12,4.20629418511e-07,3.86242953995e-06,2.34212919314e-06,0.145647192133
0.521951198172,5.85395839307,1.11819089918e-11,6.78057041918e-12,4.21655238108e-07,3.8728890575e-06,2.34847171438e-06,0.14604160693
0.522886594584,5.85356301527,1.12092106359e-11,6.79712579632e-12,4.22684747583e-07,3.88337411292e-06,2.35482972147e-06,0.146436984726
0.523821990997,5.85316667101,1.1236610598e-11,6.81374079226e-12,4.23717964501e-07,3.89388479816e-06,2.36120327016e-06,0.14683332899
0.524757387409,5.85276935679,1.12641093467e-11,6.83041569114e-12,4.24754906531e-07,3.90442120563e-06,2.36759241649e-06,0.147230643206
0.525692783822,5.85237106913,1.12917073533e-11,6.84715077878e-12,4.25795591448e-07,3.91498342818e-06,2.37399721677e-06,0.147628930875
0.526628180234,5.85197180449,1.13194050919e-11,6.86394634271e-12,4.26840037132e-07,3.9255715591e-06,2.38041772755e-06,0.148028195514
0.527563576647,5.85157155934,1.13472030396e-11,6.88080267217e-12,4.27888261569e-07,3.93618569211e-06,2.38685400569e-06,0.148428440659
0.528498973059,5.85117033014,1.13751016762e-11,6.89772005812e-12,4.28940282854e-07,3.94682592141e-06,2.39330610829e-06,0.148829669861
0.529434369472,5.85076811331,1.14031014844e-11,6.91469879326e-12,4.29996119187e-07,3.95749234163e-06,2.39977409273e-06,0.149231886688
0.530369765884,5.85036490527,1.14312029497e-11,6.93173917203e-12,4.31055788878e-07,3.96818504786e-06,2.40625801668e-06,0.149635094727
0.531305162297,5.84996070242,1.14594065607e-11,6.94884149063e-12,4.32119310349e-07,3.97890413565e-06,2.41275793809e-06,0.150039297579
0.532240558709,5.84955550113,1.14877128087e-11,6.96600604705e-12,4.33186702128e-07,3.989649701e-06,2.41927391515e-06,0.150444498866
0.533175955122,5.84914929777,1.1516122188e-11,6.98323314105e-12,4.34257982857e-07,4.00042184038e-06,2.42580600638e-06,0.150850702226
